input_id,title,category,latitude,longitude,complete_address,review_rating,review_count,open_hours,price_range,about,link,data_id
39e47228-32cf-4755-9faf-2e5e4949e157,Bakmi Jawa Pelem Kecut,Noodle shop,-7.763009,110.393637,"{""borough"":""Karang Gayam, Caturtunggal, Depok"",""street"":""Jl. Affandi No.6B"",""city"":""Sleman Regency"",""postal_code"":""55281"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",4.5,223,"{""Friday"":[""6.00 pm–2.00 am""],""Monday"":[""6.00 pm–12.00 am""],""Saturday"":[""6.00 pm–2.00 am""],""Sunday"":[""6.00 pm–2.00 am""],""Thursday"":[""6.00 pm–2.00 am""],""Tuesday"":[""6.00 pm–2.00 am""],""Wednesday"":[""6.00 pm–2.00 am""]}",Rp 1–50.000,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":false}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cash only"",""enabled"":true}]}]",https://www.google.com/maps/place/Bakmi+Jawa+Pelem+Kecut/data=!4m7!3m6!1s0x2e7a59a4d9a68f61:0x101c0708042bc476!8m2!3d-7.7630094!4d110.3936371!16s%2Fg%2F11c6vvcpvb!19sChIJYY-m2aRZei4RdsQrBAgHHBA?authuser=0&hl=en&rclk=1,0x2e7a59a4d9a68f61:0x101c0708042bc476
39e47228-32cf-4755-9faf-2e5e4949e157,"Bakmi Jawa ""Plengkung Gading"" ( Bakmi PG )",Javanese restaurant,-7.81225,110.362399,"{""borough"":""Patehan, Kraton"",""street"":""Jl. Patehan Lor No.1"",""city"":""Yogyakarta City"",""postal_code"":""55133"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",4.6,370,"{""Friday"":[""4.00–11.00 pm""],""Monday"":[""4.00–11.00 pm""],""Saturday"":[""4.00–11.00 pm""],""Sunday"":[""4.00–11.00 pm""],""Thursday"":[""4.00–11.00 pm""],""Tuesday"":[""4.00–11.00 pm""],""Wednesday"":[""4.00–11.00 pm""]}",Rp 25–50K,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible seating"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Coffee"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Seating"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cosy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true},{""name"":""Tourists"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Usually a wait"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Paid parking lot"",""enabled"":true},{""name"":""Paid street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]",https://www.google.com/maps/place/Bakmi+Jawa+%22Plengkung+Gading%22+%28+Bakmi+PG+%29/data=!4m7!3m6!1s0x2e7a57b4c4ece9af:0x9dfb3f27b45c646!8m2!3d-7.8122503!4d110.3623991!16s%2Fg%2F11rj6gm3b_!19sChIJr-nsxLRXei4RRsZFe_Kz3wk?authuser=0&hl=en&rclk=1,0x2e7a57b4c4ece9af:0x9dfb3f27b45c646
39e47228-32cf-4755-9faf-2e5e4949e157,"Bakmi Jawa ""Bu Prih""",Noodle shop,-7.769356,110.287708,"{""borough"":""Kunden, Sidoluhur, Godean"",""street"":""Jl. Suparjo No.32"",""city"":""Sleman Regency"",""postal_code"":""55264"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",4.5,139,"{""Friday"":[""6.00–11.00 pm""],""Monday"":[""6.00–11.00 pm""],""Saturday"":[""6.00–11.00 pm""],""Sunday"":[""6.00–11.00 pm""],""Thursday"":[""6.00–11.00 pm""],""Tuesday"":[""6.00–11.00 pm""],""Wednesday"":[""6.00–11.00 pm""]}",Rp 1–25.000,"[{""id"":""from_the_business"",""name"":""From the business"",""options"":[{""name"":""Identifies as women-owned"",""enabled"":true}]},{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Assistive hearing loop"",""enabled"":false},{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false},{""name"":""Wheelchair-accessible toilet"",""enabled"":false}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Counter service"",""enabled"":true},{""name"":""Seating"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true},{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Family friendly"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cash only"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""On-site parking"",""enabled"":true}]}]",https://www.google.com/maps/place/Bakmi+Jawa+%22Bu+Prih%22/data=!4m7!3m6!1s0x2e7a578de479a2f7:0x12d4d63165557c56!8m2!3d-7.7693558!4d110.287708!16s%2Fg%2F11clt9frg7!19sChIJ96J55I1Xei4RVnxVZTHW1BI?authuser=0&hl=en&rclk=1,0x2e7a578de479a2f7:0x12d4d63165557c56
39e47228-32cf-4755-9faf-2e5e4949e157,Javanese Noodle Restu Ibu Bulog,Noodle shop,-7.781059,110.449985,"{""borough"":""Juwangen, Purwomartani, Kalasan"",""street"":""6C9X+HXH, dukuh Jl. Ukrim"",""city"":""Sleman Regency"",""postal_code"":""55571"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",4.3,1009,"{""Friday"":[""5.00 pm–12.30 am""],""Monday"":[""5.00 pm–12.30 am""],""Saturday"":[""5.00 pm–12.30 am""],""Sunday"":[""5.00 pm–12.30 am""],""Thursday"":[""5.00 pm–12.30 am""],""Tuesday"":[""5.00 pm–12.30 am""],""Wednesday"":[""5.00 pm–12.30 am""]}",Rp 25–50K,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cash only"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""Paid parking lot"",""enabled"":true},{""name"":""Paid street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]",https://www.google.com/maps/place/Javanese+Noodle+Restu+Ibu+Bulog/data=!4m7!3m6!1s0x2e7a5a12ca58d15b:0x915636e2eadbb936!8m2!3d-7.7810587!4d110.449985!16s%2Fg%2F11b6x9nvs5!19sChIJW9FYyhJaei4RNrnb6uI2VpE?authuser=0&hl=en&rclk=1,0x2e7a5a12ca58d15b:0x915636e2eadbb936
39e47228-32cf-4755-9faf-2e5e4949e157,Bakmi Jawa Pak Gundul,Noodle shop,-7.824867,110.379102,"{""borough"":""Sorosutan, Umbulharjo"",""street"":""Jl. Sorogenen No.2A"",""city"":""Yogyakarta City"",""postal_code"":""55162"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",4.4,432,"{""Friday"":[""5.00 pm–12.00 am""],""Monday"":[""5.00 pm–12.00 am""],""Saturday"":[""5.00 pm–12.00 am""],""Sunday"":[""5.00 pm–12.00 am""],""Thursday"":[""5.00 pm–12.00 am""],""Tuesday"":[""5.00 pm–12.00 am""],""Wednesday"":[""5.00 pm–12.00 am""]}",Rp 1–25.000,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Table service"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cash only"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Paid parking lot"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]",https://www.google.com/maps/place/Bakmi+Jawa+Pak+Gundul/data=!4m7!3m6!1s0x2e7a5708229aba97:0xfb769ee83578457d!8m2!3d-7.8248666!4d110.3791023!16s%2Fg%2F11cs0_71_v!19sChIJl7qaIghXei4RfUV4Neiedvs?authuser=0&hl=en&rclk=1,0x2e7a5708229aba97:0xfb769ee83578457d
39e47228-32cf-4755-9faf-2e5e4949e157,Warung Bakmi Cinta Rasa Pak Sunar,Noodle shop,-7.829139,110.342203,"{""borough"":""Padokan Kidul, Tirtonirmolo, Kasihan"",""street"":""Jl. Padokan No.47"",""city"":""Bantul Regency"",""postal_code"":""55181"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",4.5,500,"{""Friday"":[""4.30 pm–12.00 am""],""Monday"":[""4.30 pm–12.00 am""],""Saturday"":[""4.30 pm–12.00 am""],""Sunday"":[""4.30 pm–12.00 am""],""Thursday"":[""4.30 pm–12.00 am""],""Tuesday"":[""4.30 pm–12.00 am""],""Wednesday"":[""4.30 pm–12.00 am""]}",Rp 1–25.000,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Family friendly"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cash only"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Paid parking lot"",""enabled"":true},{""name"":""Paid street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]",https://www.google.com/maps/place/Warung+Bakmi+Cinta+Rasa+Pak+Sunar/data=!4m7!3m6!1s0x2e7a57d019836b89:0xa93fbe6fe439e98c!8m2!3d-7.8291392!4d110.3422029!16s%2Fg%2F11c529l2nv!19sChIJiWuDGdBXei4RjOk55G--P6k?authuser=0&hl=en&rclk=1,0x2e7a57d019836b89:0xa93fbe6fe439e98c
6c8cf8e8-a128-40c7-b9f3-2e3eff1152ef,Wedang Ronde Lek Dhie Milenial,Dessert shop,-7.793844,110.364427,"{""borough"":""Sosromenduran, Gedong Tengen"",""street"":""6947+FQ7, Jl. Dagen Jl. Malioboro No.16"",""city"":""Yogyakarta City"",""postal_code"":""55271"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",4.9,526,"{""Friday"":[""5.30 pm–12.00 am""],""Monday"":[""5.30 pm–12.30 am""],""Saturday"":[""5.30 pm–12.00 am""],""Sunday"":[""5.30 pm–12.00 am""],""Thursday"":[""5.30 pm–12.00 am""],""Tuesday"":[""5.30 pm–12.00 am""],""Wednesday"":[""5.30 pm–12.00 am""]}",$,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Assistive hearing loop"",""enabled"":true},{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":false}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":false}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""Paid parking lot"",""enabled"":true}]}]",https://www.google.com/maps/place/Wedang+Ronde+Lek+Dhie+Milenial/data=!4m7!3m6!1s0x2e7a5827b1475ac3:0x79505eba8d45c6d0!8m2!3d-7.7938436!4d110.3644269!16s%2Fg%2F11bzxy5bhy!19sChIJw1pHsSdYei4R0MZFjbpeUHk?authuser=0&hl=en&rclk=1,0x2e7a5827b1475ac3:0x79505eba8d45c6d0
6c8cf8e8-a128-40c7-b9f3-2e3eff1152ef,Wedang Ronde Malioboro Pak Ceng,Shopping mall,-7.791721,110.363577,"{""borough"":""Sosromenduran, Gedong Tengen"",""street"":""Sosrowijayan St"",""city"":""Yogyakarta City"",""postal_code"":""55271"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",5.0,4,"{""Friday"":[""5.00 pm–2.00 am""],""Monday"":[""5.00 pm–2.00 am""],""Saturday"":[""5.00 pm–2.00 am""],""Sunday"":[""5.00 pm–2.00 am""],""Thursday"":[""5.00 pm–2.00 am""],""Tuesday"":[""5.00 pm–2.00 am""],""Wednesday"":[""5.00 pm–2.00 am""]}",,,https://www.google.com/maps/place/Wedang+Ronde+Malioboro+Pak+Ceng/data=!4m7!3m6!1s0x2e7a593a033da907:0xdf94fe0bb50fe92a!8m2!3d-7.7917208!4d110.3635773!16s%2Fg%2F11h3qqc8tt!19sChIJB6k9AzpZei4RKukPtQv-lN8?authuser=0&hl=en&rclk=1,0x2e7a593a033da907:0xdf94fe0bb50fe92a
8f331e9a-23c8-478f-b95f-e105a63653b4,"Wedang Uwuh ""MAREMI""",Store,-7.926538,110.389479,"{""borough"":""Kradenan, Girirejo, Imogiri"",""street"":"""",""city"":""Bantul Regency"",""postal_code"":""55782"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",5.0,4,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cash only"",""enabled"":true}]}]",https://www.google.com/maps/place/Wedang+Uwuh+%22MAREMI%22/data=!4m7!3m6!1s0x2e7a55a1a3f8d04d:0x755183156a931ed1!8m2!3d-7.9265378!4d110.3894793!16s%2Fg%2F11h4q7c2qp!19sChIJTdD4o6FVei4R0R6TahWDUXU?authuser=0&hl=en&rclk=1,0x2e7a55a1a3f8d04d:0x755183156a931ed1
8f331e9a-23c8-478f-b95f-e105a63653b4,Wedang Uwuh Imogiri,Indonesian restaurant,-7.923285,110.389384,"{""borough"":""pundung, Wukirsari, Imogiri"",""street"":"""",""city"":""Bantul Regency"",""postal_code"":""55782"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",4.6,236,"{""Friday"":[""7.00 am–12.00 am""],""Monday"":[""7.00 am–12.00 am""],""Saturday"":[""7.00 am–12.00 am""],""Sunday"":[""4.00 am–11.00 pm""],""Thursday"":[""7.00 am–12.00 am""],""Tuesday"":[""7.00 am–12.00 am""],""Wednesday"":[""7.00 am–12.00 am""]}",Rp 1–25.000,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great tea selection"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Dinner"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Coffee"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cosy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cash only"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]}]",https://www.google.com/maps/place/Wedang+Uwuh+Imogiri/data=!4m7!3m6!1s0x2e7a54f9f16050f3:0xdd7876e1a54d7e78!8m2!3d-7.9232849!4d110.3893836!16s%2Fg%2F11c51x7l15!19sChIJ81Bg8flUei4ReH5NpeF2eN0?authuser=0&hl=en&rclk=1,0x2e7a54f9f16050f3:0xdd7876e1a54d7e78
8f331e9a-23c8-478f-b95f-e105a63653b4,Wedang Uwuh Imogiri,Herb shop,-7.933337,110.381332,"{""borough"":""Numpukan, Karangtengah, Imogiri"",""street"":"""",""city"":""Bantul Regency"",""postal_code"":""55782"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",5.0,14,"{""Friday"":[""7.30 am–5.00 pm""],""Monday"":[""7.30 am–10.00 pm""],""Saturday"":[""7.30 am–9.00 pm""],""Sunday"":[""9.00 am–5.00 pm""],""Thursday"":[""7.30 am–9.30 pm""],""Tuesday"":[""7.30 am–11.00 pm""],""Wednesday"":[""7.30 am–8.00 pm""]}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]}]",https://www.google.com/maps/place/Wedang+Uwuh+Imogiri/data=!4m7!3m6!1s0x2e7a54e234310bf9:0x508021ff7a7ab21d!8m2!3d-7.933337!4d110.3813321!16s%2Fg%2F11f3wr085s!19sChIJ-QsxNOJUei4RHbJ6ev8hgFA?authuser=0&hl=en&rclk=1,0x2e7a54e234310bf9:0x508021ff7a7ab21d
8f331e9a-23c8-478f-b95f-e105a63653b4,Wedang Uwuh Mas Fais Imogiri/ Wedang Rempah Jogja,Manufacturer,-7.936642,110.380627,"{""borough"":""Karang Tengah, Karangtengah, Imogiri"",""street"":""Dsn. Karangtengah RT 05"",""city"":""Bantul Regency"",""postal_code"":""55782"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",5.0,10,"{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""On-site parking"",""enabled"":true}]}]",https://www.google.com/maps/place/Wedang+Uwuh+Mas+Fais+Imogiri%2F+Wedang+Rempah+Jogja/data=!4m7!3m6!1s0x2e7a558af6920327:0xae41767ac957bc23!8m2!3d-7.9366417!4d110.3806272!16s%2Fg%2F11gmw_4hz0!19sChIJJwOS9opVei4RI7xXyXp2Qa4?authuser=0&hl=en&rclk=1,0x2e7a558af6920327:0xae41767ac957bc23
8f331e9a-23c8-478f-b95f-e105a63653b4,Wedang Uwuh Imogiri,Coffee shop,-7.912874,110.384028,"{""borough"":""Kerten, Imogiri"",""street"":""39PM+VJ2, RT.RW/RW.05/05"",""city"":""Bantul Regency"",""postal_code"":""55782"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",5.0,2,"{""Friday"":[""9.00 am–5.00 am""],""Monday"":[""9.00 am–5.00 am""],""Saturday"":[""9.00 am–5.00 am""],""Sunday"":[""9.00 am–5.00 am""],""Thursday"":[""9.00 am–5.00 am""],""Tuesday"":[""9.00 am–5.00 am""],""Wednesday"":[""9.00 am–5.00 am""]}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great coffee"",""enabled"":true},{""name"":""Great tea selection"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Coffee"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cosy"",""enabled"":true},{""name"":""Quiet"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]}]",https://www.google.com/maps/place/Wedang+Uwuh+Imogiri/data=!4m7!3m6!1s0x2e7a55057076d68d:0xaf7dd4a3a773d17!8m2!3d-7.9128741!4d110.3840282!16s%2Fg%2F11kqr08_k3!19sChIJjdZ2cAVVei4RFz13Okrd9wo?authuser=0&hl=en&rclk=1,0x2e7a55057076d68d:0xaf7dd4a3a773d17
8f331e9a-23c8-478f-b95f-e105a63653b4,Wedang Uwuh Hj Jazimah,Store,-7.9233,110.390192,"{""borough"":""Tilamat, Wukirsari, Imogiri"",""street"":""39GR+M3G"",""city"":""Bantul Regency"",""postal_code"":""55782"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",4.9,21,"{""Friday"":[""6.00 am–10.00 pm""],""Monday"":[""6.00 am–10.00 pm""],""Saturday"":[""6.00 am–10.00 pm""],""Sunday"":[""6.00 am–10.00 pm""],""Thursday"":[""6.00 am–10.00 pm""],""Tuesday"":[""6.00 am–10.00 pm""],""Wednesday"":[""6.00 am–10.00 pm""]}",,"[{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Quick visit"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Cash only"",""enabled"":true}]}]",https://www.google.com/maps/place/Wedang+Uwuh+Hj+Jazimah/data=!4m7!3m6!1s0x2e7a54f9fe8fcf35:0x1cd4c21e5ecd9406!8m2!3d-7.9233003!4d110.390192!16s%2Fg%2F11cs0s8y7w!19sChIJNc-P_vlUei4RBpTNXh7C1Bw?authuser=0&hl=en&rclk=1,0x2e7a54f9fe8fcf35:0x1cd4c21e5ecd9406
8f331e9a-23c8-478f-b95f-e105a63653b4,wedang uwuh mbah sudi,Shopping mall,-7.947639,110.371744,"{""borough"":""Ngatsuro, Sriharjo, Imogiri"",""street"":"""",""city"":""Bantul Regency"",""postal_code"":""55782"",""state"":""Special Region of Yogyakarta"",""country"":""ID""}",4.5,31,"{""Friday"":[""7.00 am–5.00 pm""],""Monday"":[""7.00 am–5.00 pm""],""Saturday"":[""7.00 am–5.00 pm""],""Sunday"":[""7.00 am–5.00 pm""],""Thursday"":[""7.00 am–5.00 pm""],""Tuesday"":[""7.00 am–5.00 pm""],""Wednesday"":[""7.00 am–5.00 pm""]}",,,https://www.google.com/maps/place/wedang+uwuh+mbah+sudi/data=!4m7!3m6!1s0x2e7a5526ebdd6839:0x52350109c7599902!8m2!3d-7.9476388!4d110.371744!16s%2Fg%2F11f3cjgzq8!19sChIJOWjd6yZVei4RAplZxwkBNVI?authuser=0&hl=en&rclk=1,0x2e7a5526ebdd6839:0x52350109c7599902
